### RGI_profile_species_all.csv

filename,AAC(3)-Ia,AAC(6')-Ia,AAC(6')-Ib4,AAC(6')-Ib9,AAC(6')-Iz,ADC-30,ADC-73,ANT(2'')-Ia,ANT(3'')-IIa,ANT(3'')-IIc,APH(3'')-Ib,APH(3')-IIb,APH(3')-IIc,APH(3')-Ia,APH(6)-Id,Acinetobacter baumannii AbaF,Acinetobacter baumannii AbaQ,Acinetobacter baumannii AmvA,Acinetobacter baumannii gyrA conferring resistance to fluoroquinolones,Acinetobacter baumannii parC conferring resistance to fluoroquinolones,ArmR,ArnT,CRP,CTX-M-3,CTX-M-65,CfxA3,Corynebacterium striatum tetA,CrcB,ErmC,ErmX,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,Escherichia coli UhpT with mutation conferring resistance to fosfomycin,Escherichia coli mdfA,Escherichia coli parC conferring resistance to fluoroquinolones,FosA,FosA3,FosA6,GES-5,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,KPC-2,Klebsiella pneumoniae KpnE,Klebsiella pneumoniae KpnF,Klebsiella pneumoniae KpnG,Klebsiella pneumoniae KpnH,Klebsiella pneumoniae OmpK37,L1 beta-lactamase,LAP-2,LpsB,LptD,MexA,MexB,MexC,MexD,MexE,MexF,MexG,MexH,MexI,MexJ,MexK,MexL,MexR,MexS,MexT,MexV,MexW,MexZ,MuxA,MuxB,MuxC,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,OXA-23,OXA-486,OXA-488,OXA-494,OXA-50,OXA-66,OXA-848,OXA-904,OmpA,OpmB,OpmD,OpmH,OprA,OprJ,OprM,OprN,PDC-12,PDC-24,PDC-3,PDC-34,PDC-35,PDC-41,PDC-5,PDC-8,ParR,ParS,PmpM,PmrF,Pseudomonas aeruginosa CpxR,Pseudomonas aeruginosa catB7,Pseudomonas aeruginosa emrE,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,Pseudomonas aeruginosa soxR,QnrB2,QnrS1,SHV-1,SHV-11,SHV-12,Salmonella enterica gyrA with mutation conferring resistance to triclosan,TEM-1,TriA,TriB,TriC,Type B NfxB,YajC,aadA,aadA16,aadA2,abeM,abeS,acrB,acrD,adeA,adeB,adeC,adeF,adeG,adeH,adeI,adeJ,adeK,adeL,adeN,adeR,adeS,aphA15,armA,arnA,baeR,basR,basS,bcr-1,catB8,catII from Escherichia coli K-12,cmlA4,cmlA9,cmx,cprR,cprS,dfrA14,dfrC,emrR,eptB,fosA5,marA,mdtB,mdtC,mefC,mexM,mexN,mexP,mexQ,mexY,mphA,mphE,mphG,msbA,msrE,nalC,nalD,opmE,oqxA,oqxB,qacEdelta1,qacG,qacJ,qacL,rmtB,rsmA,smeA,smeB,smeC,smeD,smeE,smeF,smeR,smeS,sul1,sul2,tet(A),tet(B),tet(D),tet(W),tetR,vanG,vanH gene in vanB cluster,vanT gene in vanG cluster,vanW gene in vanG cluster,vanW gene in vanI cluster,vanY gene in vanG cluster,vanY gene in vanM cluster
P102_HospitalB_coassembly.refined.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
P50_HospitalB_coassembly.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
P136_HospitalC_coassembly.002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P136_HospitalC_coassembly.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P124_HospitalC_coassembly.001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6_HospitalA_coassembly.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0

### RGI_profile_species_all_metadata.csv

filename,species,SamplingSite
P157_HospitalC_coassembly.001,acinetobacter,HospitalC
P156_HospitalC_coassembly.bin.1,acinetobacter,HospitalC
P125_HospitalC_coassembly.001,stenotrophomonas,HospitalC
P125_HospitalC_coassembly.bin.2,corynebacterium,HospitalC
P68_HospitalB_coassembly.001,pseudomonas,HospitalB
P148_HospitalC_coassembly.001,corynebacterium,HospitalC
P1_HospitalA_coassembly.002,klebsiella,HospitalA
P90_HospitalB_coassembly.refined.2,acinetobacter,HospitalB
P59_HospitalB_coassembly.001,corynebacterium,HospitalB
P132_HospitalC_coassembly.008,acinetobacter,HospitalC
P132_HospitalC_coassembly.bin.2,stenotrophomonas,HospitalC
P132_HospitalC_coassembly.bin.4,pseudomonas,HospitalC
P147_HospitalC_coassembly.002,stenotrophomonas,HospitalC
P147_HospitalC_coassembly.bin.2,acinetobacter,HospitalC
P146_HospitalC_coassembly.001,acinetobacter,HospitalC
P126_HospitalC_coassembly.001,pseudomonas,HospitalC
P113_HospitalC_coassembly.001,corynebacterium,HospitalC
P113_HospitalC_coassembly.003,acinetobacter,HospitalC
P123_HospitalC_coassembly.bin.4,acinetobacter,HospitalC
P128_HospitalC_coassembly.bin.1,corynebacterium,HospitalC
P38_HospitalB_coassembly.bin.2,corynebacterium,HospitalB
P117_HospitalC_coassembly.001,pseudomonas,HospitalC
P48_HospitalB_coassembly.002,corynebacterium,HospitalB
P25_HospitalB_coassembly.001,acinetobacter,HospitalB
P25_HospitalB_coassembly.002,corynebacterium,HospitalB
P122_HospitalC_coassembly.001,pseudomonas,HospitalC
P109_HospitalC_coassembly.002,pseudomonas,HospitalC
P21_HospitalB_coassembly.bin.1,pseudomonas,HospitalB
P24_HospitalB_coassembly.004,acinetobacter,HospitalB
P24_HospitalB_coassembly.005,corynebacterium,HospitalB
P77_HospitalB_coassembly.bin.1,acinetobacter,HospitalB
P41_HospitalB_coassembly.002,corynebacterium,HospitalB
P118_HospitalC_coassembly.003,stenotrophomonas,HospitalC
P118_HospitalC_coassembly.005,acinetobacter,HospitalC
P151_HospitalC_coassembly.002,acinetobacter,HospitalC
P26_HospitalB_coassembly.001,acinetobacter,HospitalB
P52_HospitalB_coassembly.001,acinetobacter,HospitalB
P103_HospitalB_coassembly.001,acinetobacter,HospitalB
P105_HospitalB_coassembly.001,pseudomonas,HospitalB
P105_HospitalB_coassembly.002,corynebacterium,HospitalB
P105_HospitalB_coassembly.bin.1,stenotrophomonas,HospitalB
P105_HospitalB_coassembly.bin.4,acinetobacter,HospitalB
P114_HospitalC_coassembly.001,stenotrophomonas,HospitalC
P114_HospitalC_coassembly.002,acinetobacter,HospitalC
P130_HospitalC_coassembly.003,acinetobacter,HospitalC
P130_HospitalC_coassembly.004,corynebacterium,HospitalC
P130_HospitalC_coassembly.005,stenotrophomonas,HospitalC
P137_HospitalC_coassembly.001,corynebacterium,HospitalC
P141_HospitalC_coassembly.006,acinetobacter,HospitalC
P120_HospitalC_coassembly.002,klebsiella,HospitalC
P30_HospitalB_coassembly.007,corynebacterium,HospitalB
P23_HospitalB_coassembly.001,acinetobacter,HospitalB
P67_HospitalB_coassembly.001,klebsiella,HospitalB
P67_HospitalB_coassembly.002,corynebacterium,HospitalB
P78_HospitalB_coassembly.001,klebsiella,HospitalB
P152_HospitalC_coassembly.002,corynebacterium,HospitalC
P152_HospitalC_coassembly.004,pseudomonas,HospitalC
P22_HospitalB_coassembly.021,corynebacterium,HospitalB
P44_HospitalB_coassembly.008,corynebacterium,HospitalB
P76_HospitalB_coassembly.002,corynebacterium,HospitalB
P139_HospitalC_coassembly.001,stenotrophomonas,HospitalC
P108_HospitalC_coassembly.001,corynebacterium,HospitalC
P155_HospitalC_coassembly.bin.2,klebsiella,HospitalC
P155_HospitalC_coassembly.bin.6_A,acinetobacter,HospitalC
P155_HospitalC_coassembly.bin.6_C,corynebacterium,HospitalC
P144_HospitalC_coassembly.001,acinetobacter,HospitalC
P144_HospitalC_coassembly.002,corynebacterium,HospitalC
P16_HospitalA_coassembly.001,pseudomonas,HospitalA
P111_HospitalC_coassembly.bin.1,klebsiella,HospitalC
P47_HospitalB_coassembly.002,klebsiella,HospitalB
P47_HospitalB_coassembly.007,corynebacterium,HospitalB
P112_HospitalC_coassembly.003,acinetobacter,HospitalC
P99_HospitalB_coassembly.009,klebsiella,HospitalB
P99_HospitalB_coassembly.bin.1,stenotrophomonas,HospitalB
P99_HospitalB_coassembly.bin.2,corynebacterium,HospitalB
P116_HospitalC_coassembly.002,klebsiella,HospitalC
P127_HospitalC_coassembly.001,corynebacterium,HospitalC
P20_HospitalA_coassembly.002,klebsiella,HospitalA
P20_HospitalA_coassembly.bin.1,pseudomonas,HospitalA
P79_HospitalB_coassembly.bin.1,pseudomonas,HospitalB
P37_HospitalB_coassembly.003,corynebacterium,HospitalB
P143_HospitalC_coassembly.001,acinetobacter,HospitalC
P32_HospitalB_coassembly.017,corynebacterium,HospitalB
P104_HospitalB_coassembly.003,corynebacterium,HospitalB
P96_HospitalB_coassembly.bin.1,klebsiella,HospitalB
P102_HospitalB_coassembly.refined.8,corynebacterium,HospitalB
P50_HospitalB_coassembly.001,corynebacterium,HospitalB
P136_HospitalC_coassembly.002,acinetobacter,HospitalC
P136_HospitalC_coassembly.003,klebsiella,HospitalC
P124_HospitalC_coassembly.001,acinetobacter,HospitalC
P6_HospitalA_coassembly.004,klebsiella,HospitalA

### RGI_profile_species_all.tre.nwk
(P127_HospitalC_coassembly.001:0.0050965325,P144_HospitalC_coassembly.002:0.0114342827,(P128_HospitalC_coassembly.bin.1:0.0292419048,(P152_HospitalC_coassembly.002:0.0431054441,(((P105_HospitalB_coassembly.002:0.0048043541,P44_HospitalB_coassembly.008:0.0054274089):0.0023044333,(P148_HospitalC_coassembly.001:0.0065241196,P38_HospitalB_coassembly.bin.2:0.0091329011):0.0028986516):0.0052942630,((P99_HospitalB_coassembly.bin.2:0.0151002577,P104_HospitalB_coassembly.003:0.0125630115):0.0018299141,((P25_HospitalB_coassembly.002:0.0284257816,((P67_HospitalB_coassembly.002:0.0196162462,P76_HospitalB_coassembly.002:0.0033989109):0.0010952362,(P22_HospitalB_coassembly.021:0.0172516827,(P37_HospitalB_coassembly.003:0.0259433168,P59_HospitalB_coassembly.001:0.0024929547):0.0055815565):0.0047519339):0.0046564467):0.0052738228,((P155_HospitalC_coassembly.bin.6_C:0.0191619927,(P30_HospitalB_coassembly.007:0.0105882321,P50_HospitalB_coassembly.001:0.0126306936):0.0130690916):0.0040091032,((P32_HospitalB_coassembly.017:0.0126818154,(P41_HospitalB_coassembly.002:0.0024806302,(P24_HospitalB_coassembly.005:0.0221134264,P102_HospitalB_coassembly.refined.8:0.0307765637):0.0031332089):0.0016977089):0.0083555493,((P48_HospitalB_coassembly.002:0.0112822509,(P108_HospitalC_coassembly.001:0.0043711805,P137_HospitalC_coassembly.001:0.0000702707):0.0004460591):0.0037739822,(P47_HospitalB_coassembly.007:0.0085354698,(P113_HospitalC_coassembly.001:0.0053071630,(P130_HospitalC_coassembly.004:0.0147552690,(P125_HospitalC_coassembly.bin.2:0.0035182913,((P130_HospitalC_coassembly.005:0.0341823429,((P139_HospitalC_coassembly.001:0.0097664410,P99_HospitalB_coassembly.bin.1:0.0177957237):0.0137724220,(P118_HospitalC_coassembly.003:0.0134738812,(P147_HospitalC_coassembly.002:0.0238677180,(P125_HospitalC_coassembly.001:0.0093070724,(P114_HospitalC_coassembly.001:0.0011626101,(P105_HospitalB_coassembly.bin.1:0.0324306802,P132_HospitalC_coassembly.bin.2:0.0035412702):0.0053535012):0.0043140804):0.0041160601):0.0046876677):0.0149215672):0.0109117022):0.5505118688,((P105_HospitalB_coassembly.001:0.0182088286,((P20_HospitalA_coassembly.bin.1:0.0183640208,P122_HospitalC_coassembly.001:0.0492978102):0.0060372665,(((P21_HospitalB_coassembly.bin.1:0.0337821049,P117_HospitalC_coassembly.001:0.0160848735):0.0062456663,(P109_HospitalC_coassembly.002:0.0104499042,P126_HospitalC_coassembly.001:0.0842417341):0.0063187528):0.0072707946,(P79_HospitalB_coassembly.bin.1:0.0225282902,(P152_HospitalC_coassembly.004:0.0117546978,(P132_HospitalC_coassembly.bin.4:0.0496247062,(P68_HospitalB_coassembly.001:0.0333361297,P16_HospitalA_coassembly.001:0.0318464221):0.0075085459):0.0071821603):0.0028565701):0.0134977186):0.0072934120):0.0286085777):0.4699074184,((P120_HospitalC_coassembly.002:0.0309129432,(P96_HospitalB_coassembly.bin.1:0.0189774214,(P111_HospitalC_coassembly.bin.1:0.0079569772,((P47_HospitalB_coassembly.002:0.0192565930,P136_HospitalC_coassembly.003:0.0155749384):0.0003340933,((P155_HospitalC_coassembly.bin.2:0.0189330939,P116_HospitalC_coassembly.002:0.0101493667):0.0009239587,((P99_HospitalB_coassembly.009:0.0067099594,P78_HospitalB_coassembly.001:0.0000599572):0.0181488382,(P20_HospitalA_coassembly.002:0.0024532723,(P1_HospitalA_coassembly.002:0.0092123054,(P6_HospitalA_coassembly.004:0.0050188864,P67_HospitalB_coassembly.001:0.0504467100):0.0014420059):0.0044166951):0.0046588549):0.0009769673):0.0079602510):0.0093092437):0.0101108429):0.0273234294):0.6758069639,(P105_HospitalB_coassembly.bin.4:0.0287317504,(P24_HospitalB_coassembly.004:0.0402993945,(P147_HospitalC_coassembly.bin.2:0.0154583388,(P118_HospitalC_coassembly.005:0.0002178947,(P130_HospitalC_coassembly.003:0.0131092181,(P26_HospitalB_coassembly.001:0.0053317375,(P136_HospitalC_coassembly.002:0.0226957828,(((P52_HospitalB_coassembly.001:0.0000189478,P77_HospitalB_coassembly.bin.1:0.0000006502):0.0000015245,(P113_HospitalC_coassembly.003:0.0007228971,P25_HospitalB_coassembly.001:0.0000088699):0.0023818735):0.0000285314,((P112_HospitalC_coassembly.003:0.0000774564,(P146_HospitalC_coassembly.001:0.0001634228,(P90_HospitalB_coassembly.refined.2:0.0025891870,(P155_HospitalC_coassembly.bin.6_A:0.0136148668,P151_HospitalC_coassembly.002:0.0075845508):0.0023228566):0.0000019443):0.0049664501):0.0000090486,(P23_HospitalB_coassembly.001:0.0000092284,((P157_HospitalC_coassembly.001:0.0049055023,(P144_HospitalC_coassembly.001:0.0000977288,P103_HospitalB_coassembly.001:0.0248150612):0.0027509508):0.0002356143,(P132_HospitalC_coassembly.008:0.0070430489,((P123_HospitalC_coassembly.bin.4:0.0011186659,P143_HospitalC_coassembly.001:0.0051338210):0.0008868858,(P114_HospitalC_coassembly.002:0.0000793066,(P156_HospitalC_coassembly.bin.1:0.0007828084,(P124_HospitalC_coassembly.001:0.0050210640,P141_HospitalC_coassembly.006:0.0006955728):0.0002479763):0.0000016589):0.0000718984):0.0017702940):0.0005135718):0.0000450036):0.0000014874):0.0000014242):0.0004134121):0.0000013591):0.0004583886):0.0047440971):0.0048899346):0.0105619135):0.0332708265):0.5782894276):0.0937192485):0.1436079414):1.3155465900):0.0056370488):0.0035897910):0.0069096220):0.0043748094):0.0035522983):0.0048095438):0.0019623204):0.0169609309):0.0174899220):0.0143374390):0.0127920419):0.0015732496);
